,id_entidad,preten_ind,ind,un_preten,valor_ini_ind,contraparte,convocados,convocantes,id_arb,extrae,par_entidad,consecutivo,cont_casos,interinst,orfeo,impacto,ep_convocante,tipo_conv,apoderado_convocante,ep_convocada,apoderado_convocado,ent_vinculadas,nit,nac_ter_int,rol_entidad,tipo_arb,exp_cam_com,ctr_arbitraje,mecanismo_sel_arb,arbitro_n,nombre_arbitro,nombre_secretario,idsecretario,estado_caso,instancia,etapa,sentido_lau,tipo_cond,valor_costas,tipo_arbitramento,nombre_ua,sector_ua,hechos
10,245,76879933003.25002,24,PESOS,65788423779.0,SOCIEDAD CONCESIONARIA OPERADORA AEROPUERTO INTERNACIONAL S.A. - OPAIN S.A. NIT 900105860-4,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,SOCIEDAD CONCESIONARIA OPERADORA AEROPUERTO INTERNACIONAL S.A. - OPAIN S.A. NIT 900105860-4,2456000169 OK-52006-,245,42,,1,NO,20174051147112/ 20184050172832 / 20198000448932 / 20198000448932,MACROECONOMICO,NO,JURIDICA ,GARCIA MATAMOROS FERNANDO AUGUSTO,SI,  ,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,5212,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,BARRERA MUÑOZ WILLIAM,MAYORCA ESCOBAR CARLOS HUMBERTO,79788488,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,PAGAR,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"EL CONVOCANTE EXPERSA QUE LA ANI EN FUNCIÓN DEL CONTRATO QUE LLEVÓ A LAS DIFERENCIAS, LE HAN IMPUESTO UNA SANCIÓN DESCONOCIENDO LO ACORDADO EN EL CONTRATO EN MATERIA DE MULTAS Y SU PROCEDIMIENTO SANCIONATORIO"
11,245,12779040280.501364,25,PESOS,10935401276.0,SOCIEDAD CONCESIONARIA OPERADORA AEROPUERTO INTERNACIONAL S.A. - OPAIN S.A. NIT 900105860-4,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,SOCIEDAD CONCESIONARIA OPERADORA AEROPUERTO INTERNACIONAL S.A. - OPAIN S.A. NIT 900105860-4,2456000169 OK-62006-,245,42,,1,NO,20174051457982/ 20184050172832,MACROECONOMICO,NO,JURIDICA ,GARCIA MATAMOROS FERNANDO AUGUSTO,SI,  ,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,"5347
","CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,BARRERA MUÑOZ WILLIAM,MAYORCA ESCOBAR CARLOS HUMBERTO,79788488,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,PAGAR,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"EL CONVOCANTE EXPERSA QUE LA ANI EN FUNCIÓN DEL CONTRATO QUE LLEVÓ A LAS DIFERENCIAS, LE HAN IMPUESTO UNA SANCIÓN DESCONOCIENDO LO ACORDADO EN EL CONTRATO EN MATERIA DE MULTAS Y SU PROCEDIMIENTO SANCIONATORIO"
12,245,30005328581.766567,26,PESOS,25837450810.0,CONCESIONARIA VIAL DE COLOMBIA SAS - CONVICOL SAS NIT 900675504-1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CONCESIONARIA VIAL DE COLOMBIA SAS - CONVICOL SAS NIT 900675504-1,2455172013-,245,42,,1,NO,20174051602592/ 20174052247852/ 20184050159332/ 20188000185752/ 20184050731232/ 20188000747362 / 20198000703502 / 20194050700152 / 20194050826332,,NO,JURIDICA ,SANTOS RODRIGUEZ JORGE ENRIQUE,SI,  ,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,5376,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,BARRERA MUÑOZ WILLIAM,ATUESTA ORTIZ ANDREA,52451905,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,11.392.439,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"LA PARTE CONVOCANTE AFIRMA QUE SE DEBE DECLARAR QUE EL CONTRATO DE TRANSACCIÓN DEL DÍA 8 DE SEPTIEMBRE DE 2015 Y EL OTRO SÍ No. 1 DEL DÍA 28 DE SEPTIEMBRE DE 2015, SON NULOS POR HABER SIDO CELEBRADOS SIN EL DEBIDO CUMPLIMIENTO DE LOS REQUISITOS LEGALES PARA QUE LAS PARTES PUDIERAN OBLIGARSE. 2. ADICIONAL SE DECLARE QUE LOS TRABAJOS DE DISEÑO, CONSTRUCCIÓN Y MANTENIMIENTO DE LOS PUNTOS CRÍTICOS 04-05, 38-39 Y 60-61NO ESTABA DENTRO DEL ALCANCE INICIAL DE LAS OBLIGACIONES CONTRACTUALES A CARGO DE LA CONCESIONARIA VIAL DE COLOMBIA S.A.S"
13,245,12491704204.496716,27,PESOS,10689519330.0,SOCIEDAD CONCESIONARIA OPERADORA AEROPUERTO INTERNACIONAL S.A. - OPAIN S.A. NIT 900105860-4,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,SOCIEDAD CONCESIONARIA OPERADORA AEROPUERTO INTERNACIONAL S.A. - OPAIN S.A. NIT 900105860-4,2456000169 OK-82006-,245,42,,1,NO,20174051633072/ 20178002001032/ 20184050172832,,NO,JURIDICA ,GARCIA MATAMOROS FERNANDO AUGUSTO,SI,  ,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,5452,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,BARRERA MUÑOZ WILLIAM,MAYORCA ESCOBAR CARLOS HUMBERTO,79788488,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,PAGAR,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"EL CONVOCANTE EXPERSA QUE LA ANI EN FUNCIÓN DEL CONTRATO QUE LLEVÓ A LAS DIFERENCIAS, LE HAN IMPUESTO UNA SANCIÓN DESCONOCIENDO LO ACORDADO EN EL CONTRATO EN MATERIA DE MULTAS Y SU PROCEDIMIENTO SANCIONATORIO"
14,245,46080399829.61491,31,PESOS,42081020554.0,SOCIEDAD CONCESIONARIA OPERADORA AEROPUERTO INTERNACIONAL S.A. - OPAIN S.A. NIT 900105860-4,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,SOCIEDAD CONCESIONARIA OPERADORA AEROPUERTO INTERNACIONAL S.A. - OPAIN S.A. NIT 900105860-4,2456000169 OK-102006-,245,42,,1,NO, 20198001812272/ 20194051900422/20198001915562/20198001909282/ 20198002132952/ 20194052127462,,NO,JURIDICA ,GARCIA MATAMOROS FERNANDO AUGUSTO,SI,  ,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,114537,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,WILLIAM BARRERA MUÑOZ,MAYORCA ESCOBAR CARLOS HUMBERTO,79788488,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,,,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"Mediante Resolución 3500 del 2006, la Aerocivil adjudicó a la parte convocante el contrato de concesión 6000169OK del 2006, para la administración, operación, explotación comercial, mantenimiento y modernización y expansión del aeropuerto Internacional El Dorado de la ciudad de Bogotá.
2.	Dentro de la ejecución del mencionado contrato fueron celebrados varios otrosíes, dentro de los cuales se encontraba la resolución 7072 del 18 de diciembre del 2013, por medio de la cual la Aerocivil inició el proceso de subrogación de contrato a favor de la entidad convocada.
3.	La duración del mencionado contrato fue pactada inicialmente a 60 meses.
4.	Afirma la parte convocante que durante la ejecución del contrato se presentaron situaciones que generaron una mayor duración de la obra.
5.	La parte convocante afirma que le plazo inicialmente pactado no se dio como quiera que las obras inicialmente pactada que consistían en la en la remodelación y reforzamiento físico del aeropuerto, fue cambiada por la construcción de uno nuevo.
6.	A parte de lo antes mencionado, la parte convocante argumenta que la pérdida del 4% de los ingresos regulados y no regulados se dieron por construcción de una nueva torre de control, la imposibilidad de intervenir en la pista norte, junto con la negativa de Avianca a restituir los hangares, siendo esto imputado a la entidad convocante."
15,74,,32,0,0.0,CAMARA DE COMERCIO DE SANTA MARTA-AGENCIA DE VIAJES Y TURISMO AVIATUR SA-PASSAROLA TOURS LTDA- INTEGRANTES DE LA UNION TEMPORAL CONCESION TAYRONA NIT  900034330-7,PARQUES NACIONALES NATURALES DE COLOMBIA,CAMARA DE COMERCIO DE SANTA MARTA-AGENCIA DE VIAJES Y TURISMO AVIATUR SA-PASSAROLA TOURS LTDA- INTEGRANTES DE LA UNION TEMPORAL CONCESION TAYRONA NIT  900034330-7,74|22005-63,74|,41,63.0,1,NO,20154050243082,JURIDICO,NO,JURIDICA ,MONROY TORRES MARCELA DEL NIÑO JESUS,SI,CEDIEL DE PEÑA MARTHA CLEMENCIA,PARQUES NACIONALES NATURALES DE COLOMBIA|74|AMBIENTE Y DESARROLLO SOSTENIBLE,830016624-7,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,2570,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,NÁMEN VARGAS WILLIAM,PABON SANTANDER FERNANDO,79460440,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,HACER,0,GENERAL,PARQUES NACIONALES NATURALES DE COLOMBIA,Sector Ambiente y Desarrollo Sostenible,"conflicto contractual relativo a lo pactado a propósito de la remuneración de las partes en el Contrato estatal de Concesión 002 de 2005,  centrado en determinar si la remuneración  comprende la tarifa fijada por la autoridad regulatoria con sus incrementos aún superiores al Índice de Precios al Consumidor I.P.C. certificados por el DANE."
16,245,91026028056.61565,34,PESOS,63192232438.0,CONCESIÓN SANTA MARTA PARAGUANCHON SA  ,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CONCESIÓN SANTA MARTA PARAGUANCHON SA  ,2454451994-4,245,42,4.0,1,NO,20154050238872,MACROECONOMICO,NO,JURIDICA ,ARIZA MORENO WEINER CESAR,SI,DE VEGA PINZON GABRIEL,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,2727,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,NÁMEN VARGAS WILLIAM,ZULETA GARCIA MARIA PATRICIA,39695351,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"LA DEMANDA TIENE RELACIÓN CON SUPUESTOS INCUMPLIMIENTOS DE LA AGENCIA, Y PAGO DE BENEFICIO TRIBUTARIO"
17,245,31621567349.85205,35,PESOS,21952374246.0,TREN DE OCCIDENTE S.A.  ,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,TREN DE OCCIDENTE S.A.  ,24509-CONP-981998-9,245,42,9.0,1,NO,20154050238872/ 20178000085412,MACROECONOMICO,NO,JURIDICA ,NUÑEZ ESCOBAR ROBERTO JESUS,SI,DE VEGA PINZON GABRIEL,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,2799,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,NÁMEN VARGAS WILLIAM,AGUILAR DIAZ ROBERTO,79295439,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,589500000,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"GESTIÓN PREDIAL, INDEBIDA TERMINACIÓN ANTICIPADA DEL CONTRATO, MAYOR CANTIDAD DE OBRA, STAND BY DE PERSONAL, MAQUINARIA Y EQUIPO"
18,188,6246092177.322444,37,PESOS,4376043423.0,TERMOEMCALI I S.A. E.S.P. NIT 800253702,TERMOEMCALI I S.A. E.S.P. NIT 800253702,EMPRESA COLOMBIANA DE PETRÓLEOS - ECOPETROL,188DIJ 9861996-25,188,44,25.0,1,NO,20148001436502/ 20154050338462 / 20158001493382,JURIDICO,SI,JURIDICA ,BARRERA TAPIA CARLOS DARIO,NO,CHEMAS JARAMILLO JORGE EDUARDO,EMPRESA COLOMBIANA DE PETRÓLEOS - ECOPETROL|188|MINAS Y ENERGIA,899999068-1,NACIONAL ,CONVOCANTE,ARBITRAMENTO GENERAL,3077,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,NÁMEN VARGAS WILLIAM,SANABRIA SANTOS HENRY NORBERTO,79756899,TERMINADO POR LAUDO,RECURSO EXTRAORDINARIO,FALLO,DESFAVORABLE,NO HAY CONDENA,253500000,GENERAL,ECOPETROL S.A.,Sector Minas y Energía,"1. ECOPETROL CELEBRÓ EL 26 DE MARZO DE 1996 EL CONTRATO DIJ 987 PARA EL SUMINISTRO DE GAS NATURAL Y LA EVENTUAL DE ENTREGA DE COMBUSTIBLE LÍQUIDO. 
2. EL MINISTERIO DE MINAS Y ENERGÍA (EN ADELANTE EL “MME”), A TRAVES DE LAS RESOLUCIONES 181654 DE 2009 Y SUS MODIFICACIONES (EN ADELANTE LAS “RESOLUCIONES”), DECLARÓ UN RACIONAMIENTO PROGRAMADO DE GAS NATURAL, EN EL QUE TOMÓ LA MEDIDA DE SUSTITUIR GAS NATURAL POR COMBUSTIBLES LÍQUIDOS EN LOS CONTRATOS QUE LOS PRODUCTORES TUVIERAN CON PLANTAS TERMICAS Y QUE FUERA TECNICAMENTE POSIBLE TAL SUSTITUCIÓN. ASÍ COMO COBRAR ESE DIESEL AL PRECIO DEL GAS QUE LAS PARTES HUBIERAN ACORDADO EN LOS CONTRATOS. 
3. ECOPETROL ACATANDO TAL ORDEN, ENVIÓ UNA COMUNICACIÓN A TERMOEMCALI EN LA QUE OFRECE EL DIESEL PARA LA SUSTITUCIÓN MENCIONADA CON LAS CONDICIONES DE ENTREGA DEL MISMO INCLUYENDO ENTRE OTROS VOLUMEN Y PRECIO. TERMOEMCALI ACEPTA ESTAS CONDICIONES POR ESCRITO IGUALMENTE Y COMIENZA A RECIBIR EL DIESEL EN SU PLANTA. 
4. EL MME EN LAS RESOLUCIONES IGUALMENTE ORDENÓ QUE EL SOBRECOSTO DEL DIESEL SOBRE EL GAS SERÍA PAGADO A LOS PRODUCTORES Y PARA EL EFECTO ORDENÓ A LA CREG ESTABLECER EL PROCEDIMIENTO PARA EL RECOBRO DE ESTOS SOBRECOSTOS. LA CREG EXPIDIÓ LAS RESOLUCIONES 136 DE 2009 Y 041 DE 2010 EN LAS QUE ESTABLECIÓ EL MECANISMO PARA EL RECOBRO DE LOS SOBRECOSTOS EN QUE INCURRIERON LOS PRODUCTORES QUE SUSTITUYERON GAS NATURAL POR COMBUSTIBLE. 
5. EXPERTOS EN MERCADOS XM S.A. E.S.P. (EN ADELANTE “XM”), DE CONFORMIDAD CON LO ESTABLECIDO EN LAS RESOLUCIONES DE LA CREG PROCEDIÓ A REALIZAR LA LIQUIDACIÓN DE LOS SOBRECOSTOS EN QUE INCURRIÓ EL PRODUCTOR PARA LA SUSTITUCIÓN YA MENCIONADA. 
6. CON POSTERIORIDAD LA EMPRESA EPM FORMULÓ UN DERECHO DE PETICIÓN A LA CREG EN EL QUE CUESTIONABA LA MANERA EN QUE SE ESTABA TRANSFIRIENDO LOS SOBRECOSTOS DE LA SUSTITUCIÓN A LA DEMANDA BENEFICIADA, BAJO EL ARGUMENTO PRINCIPAL QUE EN LOS CASOS QUE EL TERMICO NO TUVIERA TRANSPORTE SUFICIENTE DE GAS PARA TRANSPORTAR TODAS SUS CANTIDADES DESDE EL PUNTO DE PRODUCCIÓN HASTA SU PLANTA, LOS SOBRECOSTOS INCURRIDOS EN EL DIESEL SUSTITUIDO POR GAS NO PODRÍAN SER COBRADOS A LA DEMANDA BENEFICIADA DE LA SUSTITUCIÓN PORQUE ESA CANTIDAD DE GAS EQUIVALENTE NO PODRÍA SER LIBERADA POR LA PLANTA TERMICA. LO ANTERIOR A PESAR DE QUE EL PRODUCTOR ENTREGÓ EN DIESEL LAS MISMAS UNIDADES DE ENERGÍA QUE LE CORRESPONDÍA EN EL CONTRATO CELEBRADO CON TERMOEMCALI. 
"
19,245,845763247906.1805,38,PESOS,645148711510.0,"CONCESIONARIA RUTA DEL SOL S.A.S
ESTUDIOS Y PROYECTOS DEL SOL - EPISOL
CONSTRUCTORA NORBERTO ODEBRECHT S.A.
ODEBRECHT LATINVEST COLOMBIA S.A.S
CSS CONSTRUCTORES S.A. NIT 900330667-2
900192242-3
800155291-4
900606148-8
832006599-5",AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,"CONCESIONARIA RUTA DEL SOL S.A.S
ESTUDIOS Y PROYECTOS DEL SOL - EPISOL
CONSTRUCTORA NORBERTO ODEBRECHT S.A.
ODEBRECHT LATINVEST COLOMBIA S.A.S
CSS CONSTRUCTORES S.A. NIT 900330667-2
900192242-3
800155291-4
900606148-8
832006599-5",245001-12010-405,245,42,405.0,1,NO,20154051118242 / 20154051293002 / 20154051446102 / 20154051467332 / 20154051553512 / 20168000113762/ 20188000097372,MACROECONOMICO,NO,JURIDICA ,CASTAÑEDA MANRIQUE ‎ANGEL LEOPOLDO,SI,GUTIERREZ RAMIREZ ALEJANDRO,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4190,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,NÁMEN VARGAS WILLIAM,PERILLA CASTRO CARLOS ANDRES,79757068,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"Contrato de concesión No.001 de 2010 entre la Concesionaria RUTA DEL SOL S.A.S. contra la ANI. Que pretende que se reconozca la existencia del contrato antes mencionado y es vinculante a las partes, pues de esa forma se presenta el  incumplimiento del contrato por parte de la ANI al  desconocer el plan de obras presentado por la convocante,"
20,245,462400362319.368,39,PESOS,355125258742.0,"CONCESIONARIA RUTA DEL SOL S.A.S
ESTUDIOS Y PROYECTOS DEL SOL - EPISOL
CONSTRUCTORA NORBERTO ODEBRECHT S.A.
ODEBRECHT LATINVEST COLOMBIA S.A.S
CSS CONSTRUCTORES S.A. NIT 900330667-2
900192242-3
800155291-4
900606148-8
832006599-5",AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,"CONCESIONARIA RUTA DEL SOL S.A.S
ESTUDIOS Y PROYECTOS DEL SOL - EPISOL
CONSTRUCTORA NORBERTO ODEBRECHT S.A.
ODEBRECHT LATINVEST COLOMBIA S.A.S
CSS CONSTRUCTORES S.A. NIT 900330667-2
900192242-3
800155291-4
900606148-8
832006599-5",245001-22010-408,245,42,408.0,1,NO,20154051191852 / 20154051611592 / 20158001612882 / 20164050266742 / 20168000267392 / 20164051202942 / 20168001204642/ 20174050562882,MACROECONOMICO,NO,JURIDICA ,CHEMAS JARAMILLO JORGE EDUARDO,SI,GUTIERREZ RAMIREZ ALEJANDRO,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4209,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,NÁMEN VARGAS WILLIAM,LOPEZ MARTINEZ ADRIANA CONSUELO,52051679,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"Se declare que los eventos eximentes de responsabilidad reconocidos en el otrosí No 2 del 2/04/2013 correspondiente al contrato de concesión No. 001 de 2010 celebrado entre la ANI contra la Concesionaria Ruta del Sol. El ajuste de la programación de la obras y el desplazamiento de las fechas máximas de inicio de Operación de los tramos en ejecución, establecidos en el Otrosí No. 2 del 5 de abril de 2013 y en el otrosiNo.4 del 28 de octubre de 2013, ocasionaron mayor permanencia, costos y múltiples perjuicios a la concesionaria. razón por la cual se pide el pago de todos los valores indemnizatorios. "
21,188,42319180661.34656,40,PESOS,31898626299.0,TRANSGAS DE OCCIDENTE S.A.  ,TRANSPORTADORA DE GAS INTERNACIONAL S.A. ESP  ,TRANSGAS DE OCCIDENTE S.A.  ,188DIJ-7381995-445,188,44,445.0,1,NO,20154051814942 / 20154051814932 / 20168000176082 / 20164050342022 / 20164050400122 / 20164051137682,MACROECONOMICO,NO,JURIDICA ,FERNANDEZ DE SOTO LONDOÑO ANDRES,SI,MANRIQUE VACCA RAFAEL GILBERTO,EMPRESA COLOMBIANA DE PETRÓLEOS - ECOPETROL|188|MINAS Y ENERGIA,899999068-1,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,3706,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,3.0,NÁMEN VARGAS WILLIAM,ATUESTA ORTIZ ANDREA,52451905,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,0,GENERAL,ECOPETROL S.A.,Sector Minas y Energía,"Se vincula a ECOPETROL como litisconsorte necesario de la parte convocada. ECOPETROL S.A. la condición de parte contractual en el Contrato DIJ-738 suscrito el 22 de febrero de 1995 respecto del pago de la tarifa básica y sus ajustes, no es posible resolver las peticiones de la demanda arbitral sin su presencia, porque exigen determinar, si como afirma la Convocante en los hechos 1.23 y 1.24 de su demanda, los  costos reclamados por el Fenómeno de la Niña son ajenos a las obras de mantenimiento, o están comprendidos dentro de los gastos,  actividades de mantenimiento y operación, los riesgos asumidos por el contratista o por el propietario y han sido o no remunerados con la tarifa básica pagada durante su ejecución, ""especialmente entre los años 2010 y 2012"", deben pagarse y reconocerse ""de manera separada e independiente, por aquel que se encuentre obligado a efectuar dicho pago, punto, este último, que el Tribunal igualmente debe definir""."
22,233,228328232.81361204,42,PESOS,186723990.0,INNOVATEK LTDA  ,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,INNOVATEK LTDA  ,2330112006-472,233,57,472.0,1,NO,20164050770512 / 20164051343032 / 20164051343012 / 20164051938602 / 20164051938752 / 20168001954712/ 20174050441782/ 20178001693532/ 20178002010692/ 20178001824412/ 20188000091222/ 20188000267222/ 20188001003512/ 20188001153182/ 20188001529962/ 20188001588852/ 20188001760552,JURIDICO,NO,JURIDICA ,RODRIGUEZ RUIZ MARIA CAROLINA,SI,RAMOS SALDAÑA EDGAR,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES|233|RAMA JUDICIAL,800150861-1,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4606,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,1.0,ZAMBRANO CETINA WILLIAM,SACHICA MENDEZ JOSE ROBERTO,79394720,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,20207724,GENERAL,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,Sector Rama Judicial,Se pretende resolver las controversias contractuales surgidas de la ejecución y liquidación del contrato que dio origen a las resoluciones 591 de 2007 y 883 de 2007 mediante los cuales se declaro la ocurrencia del siniestro de incumplimiento de obligaciones aseguradas mediante la Póliza Única de seguros a favor de entidades Estatales expedida por la compañía aseguradora de fianzas s.a. confianza
23,245,,43,0,0.0,ZONA FRANCA ARGOS S.A.S. NIT 900164755-0,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,ZONA FRANCA ARGOS S.A.S. NIT 900164755-0,2450032010-,245,42,,1,NO,20184051465682/ 20188002435272/ 20188002403542 / 20198000552652 / 20198000606802 / 20198000610572 / 20198000704442 / 20198000865382/20198001723222/ 20198002048682/ 20198002015802/ 20198002509262/ 20198002682922,,NO,JURIDICA ,ARIZA MORENO WEINER CESAR,SI,ORTIZ  MAYA ANDRES MAURICIO,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,15769,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,NÁMEN VARGAS WILLIAM,RUGELES MARTINEZ MONICA FERNANDA,52256686,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"1. Entre las partes intervinientes suscribieron Contrato de Concesión portuaria No. 003 de 2010. 2. El objeto del contrato de concesión versaba en la autorizaicón para ocupar en forma temporal y exclusiva de una zona de playas, bajamar y aguas marítimas accesoria junto ocn las ocnstrucciones e inmuebles por destinación que allí se encuentran, para la construcción, operación y el desarrollo de actividades portuarias de servicios privado. Mediante la suscripción del Otrosí No. 1 al  contrato de Concesión entre las partes  se han presentado hechos cuyos efectos no podían preverse y que han incidido gravemene en el volumen de carga movilizada y, de suyo, en la percepción de los ingresos con los cuales se reucperarían las inversiones en el puerto concesionado. "
